query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1996,nairobi:1,nairobi:2,15.680000,36.1773,0.744656,1.000000,2.873605,2.353825
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,22,toronto:244,toronto:33,15.680002,36.1773,0.761271,1.000000,2.839837,2.076176
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,4,zurich:94,zurich:64,15.680000,36.1773,0.719083,1.000000,2.801411,2.225235
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,1234,20,expectation:clip_vitl14,73,manila:134,manila:102,15.680000,36.1773,0.457321,1.000000,0.893249,0.768573
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,1234,20,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.452889,1.000000,0.854483,0.731364
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,1234,20,expectation:clip_vitl14,45,manila:54,toronto:33,15.679998,36.1773,0.456354,1.000000,0.774105,0.661092
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,1234,20,expectation:clip_vitl14,34,zurich:61,zurich:64,15.680000,36.1773,0.468328,1.000000,0.831246,0.693460
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,44,manila:134,manila:102,15.680000,36.1773,0.457321,1.000000,0.893249,0.768573
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.679998,36.1773,0.452889,1.000000,0.854483,0.731364
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,60,manila:143,toronto:33,15.680002,36.1773,0.456354,1.000000,0.774105,0.661092
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,74,zurich:61,zurich:64,15.680000,36.1773,0.468328,1.000000,0.831246,0.693460
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2,1234,40,expectation:clip_vitl14,91,manila:29,manila:102,15.679997,36.1773,0.613908,1.000000,0.893249,0.696209
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2,1234,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.600723,1.000000,0.854483,0.667551
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2,1234,40,expectation:clip_vitl14,129,manila:59,toronto:33,15.679998,36.1773,0.595332,1.000000,0.774105,0.582433
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2,1234,40,expectation:clip_vitl14,40,zurich:61,zurich:64,15.679997,36.1773,0.607345,1.000000,0.831246,0.579949
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,60,manila:29,manila:102,15.679998,36.1773,0.613908,1.000000,0.893249,0.696209
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.679998,36.1773,0.600723,1.000000,0.854483,0.667551
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,227,manila:143,toronto:33,15.679996,36.1773,0.595332,1.000000,0.774105,0.582433
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,52,zurich:61,zurich:64,15.680001,36.1773,0.607345,1.000000,0.831246,0.579949
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,20,none,75,manila:134,manila:102,15.679997,36.1773,0.100000,1.000000,2.881881,2.881881
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,20,none,1999,nairobi:1,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877149,2.877149
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,20,none,11,toronto:244,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839839,2.839839
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,20,none,3,zurich:61,zurich:64,15.680000,36.1773,0.100000,1.000000,2.790393,2.790393
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,20,none,59,manila:134,manila:102,15.679998,36.1773,0.100000,1.000000,2.881881,2.881881
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,20,none,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877149,2.877149
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,20,none,10,toronto:244,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839839,2.839839
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,20,none,2,zurich:109,zurich:64,15.679997,36.1773,0.100000,1.000000,2.790393,2.790393
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,81,manila:29,manila:102,15.680000,36.1773,0.562341,1.000000,2.881888,2.488386
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1992,nairobi:1,nairobi:2,15.680000,36.1773,0.570986,1.000000,2.877134,2.519945
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,15,toronto:244,toronto:33,15.679998,36.1773,0.553266,1.000000,2.839836,2.419729
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,3,zurich:94,zurich:64,15.679998,36.1773,0.528650,1.000000,2.790393,2.446858
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,91,manila:134,manila:102,15.679998,36.1773,0.562341,1.000000,2.881888,2.488386
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.679997,36.1773,0.570986,1.000000,2.877134,2.519945
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,10,toronto:244,toronto:33,15.680001,36.1773,0.553266,1.000000,2.839836,2.419729
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,3,zurich:94,zurich:64,15.680001,36.1773,0.528650,1.000000,2.790393,2.446858
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,81,manila:189,manila:102,15.679998,36.1773,0.773825,1.000000,2.881888,2.261502
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,1989,nairobi:1,nairobi:2,15.680000,36.1773,0.752533,1.000000,2.877134,2.376240
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,15,toronto:244,toronto:33,15.679997,36.1773,0.759287,1.000000,2.839836,2.065924
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,3,zurich:94,zurich:64,15.680000,36.1773,0.719843,1.000000,2.790393,2.208643
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,86,manila:134,manila:102,15.679998,36.1773,0.773825,1.000000,2.881888,2.261502
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1999,nairobi:1,nairobi:2,15.679998,36.1773,0.752533,1.000000,2.877134,2.376240
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,10,toronto:244,toronto:33,15.680000,36.1773,0.759287,1.000000,2.839836,2.065924
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,9,zurich:94,zurich:64,15.680000,36.1773,0.719843,1.000000,2.790393,2.208643
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,5678,20,expectation:clip_vitl14,65,manila:29,manila:102,15.679996,36.1773,0.453530,1.000000,0.897229,0.769069
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,5678,20,expectation:clip_vitl14,2000,nairobi:19,nairobi:2,15.680000,36.1773,0.451375,1.000000,0.845795,0.738430
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,5678,20,expectation:clip_vitl14,38,toronto:244,toronto:33,15.679998,36.1773,0.446680,1.000000,0.769420,0.664743
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,5678,20,expectation:clip_vitl14,42,zurich:61,zurich:64,15.680000,36.1773,0.474478,1.000000,0.844908,0.696068
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,47,manila:134,manila:102,15.679997,36.1773,0.453530,1.000000,0.897229,0.769069
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,2000,nairobi:19,nairobi:2,15.680000,36.1773,0.451375,1.000000,0.845795,0.738430
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,57,manila:54,toronto:33,15.679997,36.1773,0.446680,1.000000,0.769420,0.664743
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,71,zurich:61,zurich:64,15.679997,36.1773,0.474478,1.000000,0.844908,0.696068
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2,5678,40,expectation:clip_vitl14,83,manila:29,manila:102,15.679996,36.1773,0.611948,1.000000,0.897229,0.691232
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2,5678,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.679997,36.1773,0.598692,1.000000,0.845795,0.682037
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2,5678,40,expectation:clip_vitl14,108,manila:143,toronto:33,15.679996,36.1773,0.593880,1.000000,0.769420,0.615363
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2,5678,40,expectation:clip_vitl14,20,zurich:61,zurich:64,15.680000,36.1773,0.612116,1.000000,0.844908,0.506703
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,65,manila:29,manila:102,15.679995,36.1773,0.611948,1.000000,0.897229,0.691232
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.598692,1.000000,0.845795,0.682037
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,180,manila:59,toronto:33,15.679996,36.1773,0.593880,1.000000,0.769420,0.615363
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,27,zurich:61,zurich:64,15.680000,36.1773,0.612116,1.000000,0.844908,0.506703
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,9012,20,none,75,manila:134,manila:102,15.680000,36.1773,0.100000,1.000000,2.875160,2.875160
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,9012,20,none,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.853424,2.853424
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,9012,20,none,12,toronto:244,toronto:33,15.679998,36.1773,0.100000,1.000000,2.846625,2.846625
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,9012,20,none,4,zurich:61,zurich:64,15.679998,36.1773,0.100000,1.000000,2.792212,2.792212
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,9012,20,none,71,manila:134,manila:102,15.679997,36.1773,0.100000,1.000000,2.875160,2.875160
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,9012,20,none,1997,nairobi:1,nairobi:2,15.679998,36.1773,0.100000,1.000000,2.853424,2.853424
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,9012,20,none,12,toronto:244,toronto:33,15.680002,36.1773,0.100000,1.000000,2.846625,2.846625
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,9012,20,none,6,zurich:61,zurich:64,15.680000,36.1773,0.100000,1.000000,2.792212,2.792212
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,68,manila:134,manila:102,15.680000,36.1773,0.565166,1.000000,2.875170,2.503861
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1997,nairobi:1,nairobi:2,15.680000,36.1773,0.565114,1.000000,2.853430,2.501817
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,16,toronto:244,toronto:33,15.679997,36.1773,0.552304,1.000000,2.846633,2.407471
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,3,zurich:61,zurich:64,15.680000,36.1773,0.528562,1.000000,2.792204,2.456278
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,84,manila:29,manila:102,15.679997,36.1773,0.565166,1.000000,2.875170,2.503861
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1996,nairobi:1,nairobi:2,15.680000,36.1773,0.565114,1.000000,2.853430,2.501817
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,15,toronto:244,toronto:33,15.680001,36.1773,0.552304,1.000000,2.846633,2.407471
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,4,zurich:94,zurich:64,15.679998,36.1773,0.528562,1.000000,2.792204,2.456278
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,71,manila:134,manila:102,15.680000,36.1773,0.776819,1.000000,2.875170,2.291897
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,1994,nairobi:1,nairobi:2,15.679998,36.1773,0.746751,1.000000,2.853430,2.319524
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,15,toronto:244,toronto:33,15.679996,36.1773,0.767773,1.000000,2.846633,2.039175
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,3,zurich:94,zurich:64,15.679997,36.1773,0.717063,1.000000,2.792204,2.247787
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,83,manila:29,manila:102,15.680000,36.1773,0.776819,1.000000,2.875170,2.291897
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1981,nairobi:1,nairobi:2,15.680000,36.1773,0.746751,1.000000,2.853430,2.319524
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,18,toronto:244,toronto:33,15.679998,36.1773,0.767773,1.000000,2.846633,2.039175
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,3,zurich:94,zurich:64,15.679998,36.1773,0.717063,1.000000,2.792204,2.247787
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,9012,20,expectation:clip_vitl14,44,manila:134,manila:102,15.679997,36.1773,0.457254,1.000000,0.883284,0.780100
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,9012,20,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.452072,1.000000,0.827110,0.714081
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,9012,20,expectation:clip_vitl14,50,toronto:244,toronto:33,15.680000,36.1773,0.455618,1.000000,0.768748,0.650922
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,9012,20,expectation:clip_vitl14,81,zurich:61,zurich:64,15.680000,36.1773,0.475880,1.000000,0.833990,0.668815
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,57,manila:134,manila:102,15.679998,36.1773,0.457254,1.000000,0.883284,0.780100
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.452072,1.000000,0.827110,0.714081
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,63,manila:143,toronto:33,15.680001,36.1773,0.455618,1.000000,0.768748,0.650922
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,49,zurich:61,zurich:64,15.679998,36.1773,0.475880,1.000000,0.833990,0.668815
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,60,manila:29,manila:102,15.680002,36.1773,0.611629,1.000000,0.883284,0.714043
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2,9012,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.599581,1.000000,0.827110,0.654116
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2,9012,40,expectation:clip_vitl14,169,manila:143,toronto:33,15.680001,36.1773,0.593682,1.000000,0.768748,0.557816
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2,9012,40,expectation:clip_vitl14,28,zurich:61,zurich:64,15.679997,36.1773,0.616200,1.000000,0.833990,0.483825
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,83,manila:29,manila:102,15.679997,36.1773,0.611629,1.000000,0.883284,0.714043
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,2000,nairobi:18,nairobi:2,15.680000,36.1773,0.599581,1.000000,0.827110,0.654116
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,156,manila:59,toronto:33,15.679997,36.1773,0.593682,1.000000,0.768748,0.557816
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,20,zurich:61,zurich:64,15.680000,36.1773,0.616200,1.000000,0.833990,0.483825
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform,1234,20,none,2,amman:13,amman:21,15.679997,36.1773,0.100000,1.000000,2.861641,2.861641
boston_query_--VtRctVkqAafFr5b_6GXg,uniform,1234,20,none,36,boston:216,boston:262,15.680000,36.1773,0.100000,1.000000,2.903830,2.903830
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform,1234,20,none,1,cph:162,cph:162,15.679997,36.1773,0.100000,1.000000,2.886767,2.886767
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform,1234,20,none,28,london:75,london:2,15.679998,36.1773,0.100000,1.000000,2.876500,2.876500
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform_crossdraw,1234,20,none,1,amman:21,amman:21,15.679998,36.1773,0.100000,1.000000,2.861641,2.861641
boston_query_--VtRctVkqAafFr5b_6GXg,uniform_crossdraw,1234,20,none,20,boston:90,boston:262,15.679997,36.1773,0.100000,1.000000,2.903830,2.903830
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform_crossdraw,1234,20,none,1,cph:162,cph:162,15.680000,36.1773,0.100000,1.000000,2.886767,2.886767
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform_crossdraw,1234,20,none,28,london:75,london:2,15.679997,36.1773,0.100000,1.000000,2.876500,2.876500
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.539994,1.000000,2.861634,2.520804
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,23,boston:90,boston:262,15.680000,36.1773,0.537240,1.000000,2.903809,2.683558
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679998,36.1773,0.522358,1.000000,2.886764,2.639631
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,10,london:75,london:2,15.680002,36.1773,0.525343,1.000000,2.876500,2.520154
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.539994,1.000000,2.861634,2.520804
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,30,boston:216,boston:262,15.679998,36.1773,0.537240,1.000000,2.903809,2.683558
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.680000,36.1773,0.522358,1.000000,2.886764,2.639631
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,13,london:75,london:2,15.680000,36.1773,0.525343,1.000000,2.876500,2.520154
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.740053,1.000000,2.861634,2.274919
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,24,boston:90,boston:262,15.679997,36.1773,0.749533,1.000000,2.903809,2.469066
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.680002,36.1773,0.729559,1.000000,2.886764,2.332908
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,12,london:75,london:2,15.680000,36.1773,0.749630,1.000000,2.876500,1.906458
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.679997,36.1773,0.740053,1.000000,2.861634,2.274919
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,23,boston:216,boston:262,15.679998,36.1773,0.749533,1.000000,2.903809,2.469066
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679997,36.1773,0.729559,1.000000,2.886764,2.332908
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,12,london:75,london:2,15.679996,36.1773,0.749630,1.000000,2.876500,1.906458
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_whitebox,1234,20,expectation:clip_vitl14,3,amman:13,amman:21,15.680001,36.1773,0.458543,1.000000,0.889180,0.812030
boston_query_--VtRctVkqAafFr5b_6GXg,opt_whitebox,1234,20,expectation:clip_vitl14,151,boston:216,boston:262,15.680000,36.1773,0.463101,1.000000,0.842855,0.756061
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_whitebox,1234,20,expectation:clip_vitl14,1,cph:162,cph:162,15.679997,36.1773,0.444457,1.000000,0.859428,0.768103
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_whitebox,1234,20,expectation:clip_vitl14,53,london:85,london:2,15.680001,36.1773,0.473023,1.000000,0.904958,0.816965
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,3,amman:13,amman:21,15.680000,36.1773,0.458543,1.000000,0.889180,0.812030
boston_query_--VtRctVkqAafFr5b_6GXg,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,190,boston:216,boston:262,15.679997,36.1773,0.463101,1.000000,0.842855,0.756061
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,1,cph:162,cph:162,15.679997,36.1773,0.444457,1.000000,0.859428,0.768103
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,60,london:85,london:2,15.679997,36.1773,0.473023,1.000000,0.904958,0.816965
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_whitebox_x2,1234,40,expectation:clip_vitl14,3,amman:13,amman:21,15.679997,36.1773,0.609785,1.000000,0.889180,0.763548
