query_id,place_id,placement,seed,correct_rank
0000_query_0000006343,kitti360:0000_p2,saliency,1234,220
0000_query_0000006361,kitti360:0000_p2,saliency,1234,233
0000_query_0000006374,kitti360:0000_p2,saliency,1234,274
0000_query_0000006384,kitti360:0000_p2,saliency,1234,466
0000_query_0000006392,kitti360:0000_p2,saliency,1234,475
0000_query_0000007742,kitti360:0000_p2,saliency,1234,714
0000_query_0000007751,kitti360:0000_p2,saliency,1234,738
0000_query_0000007761,kitti360:0000_p2,saliency,1234,53
0000_query_0000007771,kitti360:0000_p2,saliency,1234,265
0000_query_0000007781,kitti360:0000_p2,saliency,1234,3
0000_query_0000007789,kitti360:0000_p2,saliency,1234,6
0000_query_0000007796,kitti360:0000_p2,saliency,1234,108
0000_query_0000007803,kitti360:0000_p2,saliency,1234,24
0000_query_0000007809,kitti360:0000_p2,saliency,1234,86
0000_query_0000007815,kitti360:0000_p2,saliency,1234,643
0000_query_0000007821,kitti360:0000_p2,saliency,1234,324
0000_query_0000007827,kitti360:0000_p2,saliency,1234,16
0000_query_0000007833,kitti360:0000_p2,saliency,1234,329
0000_query_0000007839,kitti360:0000_p2,saliency,1234,343
0000_query_0000007845,kitti360:0000_p2,saliency,1234,296
0000_query_0000007852,kitti360:0000_p2,saliency,1234,408
0000_query_0000007860,kitti360:0000_p2,saliency,1234,318
0000_query_0000007868,kitti360:0000_p2,saliency,1234,1
0000_query_0000007876,kitti360:0000_p2,saliency,1234,3
0000_query_0000005898,kitti360:0000_p3,saliency,1234,23
0000_query_0000005910,kitti360:0000_p3,saliency,1234,125
0000_query_0000005922,kitti360:0000_p3,saliency,1234,5
0000_query_0000005935,kitti360:0000_p3,saliency,1234,1
0000_query_0000005951,kitti360:0000_p3,saliency,1234,2
0000_query_0000005962,kitti360:0000_p3,saliency,1234,7
0000_query_0000005971,kitti360:0000_p3,saliency,1234,49
0000_query_0000005979,kitti360:0000_p3,saliency,1234,10
0000_query_0000005987,kitti360:0000_p3,saliency,1234,72
0000_query_0000005995,kitti360:0000_p3,saliency,1234,2
0000_query_0000006003,kitti360:0000_p3,saliency,1234,10
0000_query_0000006011,kitti360:0000_p3,saliency,1234,7
0000_query_0000006019,kitti360:0000_p3,saliency,1234,47
0000_query_0000006028,kitti360:0000_p3,saliency,1234,3
0000_query_0000006038,kitti360:0000_p3,saliency,1234,2
0000_query_0000006049,kitti360:0000_p3,saliency,1234,34
0000_query_0000010906,kitti360:0000_p4,saliency,1234,62
0000_query_0000010916,kitti360:0000_p4,saliency,1234,2
0000_query_0000010931,kitti360:0000_p4,saliency,1234,15
0000_query_0000010944,kitti360:0000_p4,saliency,1234,166
0000_query_0000010954,kitti360:0000_p4,saliency,1234,24
0000_query_0000010266,kitti360:0000_p5,saliency,1234,79
0000_query_0000010277,kitti360:0000_p5,saliency,1234,13
0000_query_0000010287,kitti360:0000_p5,saliency,1234,3
0000_query_0000010298,kitti360:0000_p5,saliency,1234,28
0000_query_0000010307,kitti360:0000_p5,saliency,1234,80
0000_query_0000009717,kitti360:0000_p6,saliency,1234,27
0000_query_0000009724,kitti360:0000_p6,saliency,1234,135
0000_query_0000009731,kitti360:0000_p6,saliency,1234,38
0000_query_0000009738,kitti360:0000_p6,saliency,1234,9
0000_query_0000009745,kitti360:0000_p6,saliency,1234,374
0000_query_0000009752,kitti360:0000_p6,saliency,1234,89
0000_query_0000009759,kitti360:0000_p6,saliency,1234,25
0000_query_0000009766,kitti360:0000_p6,saliency,1234,134
0000_query_0000009773,kitti360:0000_p6,saliency,1234,53
0000_query_0000009780,kitti360:0000_p6,saliency,1234,1
0000_query_0000009787,kitti360:0000_p6,saliency,1234,1
0000_query_0000009794,kitti360:0000_p6,saliency,1234,2
0000_query_0000009801,kitti360:0000_p6,saliency,1234,6
0000_query_0000009808,kitti360:0000_p6,saliency,1234,13
0000_query_0000009817,kitti360:0000_p6,saliency,1234,244
0000_query_0000009830,kitti360:0000_p6,saliency,1234,47
0000_query_0000009843,kitti360:0000_p6,saliency,1234,1
0000_query_0000009853,kitti360:0000_p6,saliency,1234,1
0000_query_0000009861,kitti360:0000_p6,saliency,1234,1
0000_query_0000009868,kitti360:0000_p6,saliency,1234,4
0000_query_0000009874,kitti360:0000_p6,saliency,1234,2
0000_query_0000009880,kitti360:0000_p6,saliency,1234,2
0000_query_0000009886,kitti360:0000_p6,saliency,1234,1
0000_query_0000009892,kitti360:0000_p6,saliency,1234,4
0000_query_0000009898,kitti360:0000_p6,saliency,1234,1
0000_query_0000010434,kitti360:0000_p7,saliency,1234,145
0000_query_0000010445,kitti360:0000_p7,saliency,1234,3
0000_query_0000010459,kitti360:0000_p7,saliency,1234,18
0000_query_0000010471,kitti360:0000_p7,saliency,1234,6
0000_query_0000010480,kitti360:0000_p7,saliency,1234,19
0000_query_0000010488,kitti360:0000_p7,saliency,1234,2
0000_query_0000010495,kitti360:0000_p7,saliency,1234,6
0000_query_0000010502,kitti360:0000_p7,saliency,1234,8
0000_query_0000010509,kitti360:0000_p7,saliency,1234,12
0000_query_0000010516,kitti360:0000_p7,saliency,1234,2
0000_query_0000010523,kitti360:0000_p7,saliency,1234,4
0000_query_0000010530,kitti360:0000_p7,saliency,1234,14
0000_query_0000010537,kitti360:0000_p7,saliency,1234,5
0000_query_0000010545,kitti360:0000_p7,saliency,1234,1
0000_query_0000010553,kitti360:0000_p7,saliency,1234,3
0000_query_0000010560,kitti360:0000_p7,saliency,1234,19
0000_query_0000010567,kitti360:0000_p7,saliency,1234,1
0000_query_0000010574,kitti360:0000_p7,saliency,1234,12
0000_query_0000010581,kitti360:0000_p7,saliency,1234,1
0000_query_0000010588,kitti360:0000_p7,saliency,1234,2
0000_query_0000010594,kitti360:0000_p7,saliency,1234,13
0000_query_0000010600,kitti360:0000_p7,saliency,1234,2
0000_query_0000010606,kitti360:0000_p7,saliency,1234,20
0000_query_0000010612,kitti360:0000_p7,saliency,1234,12
0000_query_0000010618,kitti360:0000_p7,saliency,1234,15
0002_query_0000007711,kitti360:0002_p0,saliency,1234,101
0002_query_0000007717,kitti360:0002_p0,saliency,1234,242
0002_query_0000007723,kitti360:0002_p0,saliency,1234,33
0002_query_0000007729,kitti360:0002_p0,saliency,1234,2
0002_query_0000007735,kitti360:0002_p0,saliency,1234,1
0002_query_0000007741,kitti360:0002_p0,saliency,1234,1
0002_query_0000007748,kitti360:0002_p0,saliency,1234,249
0002_query_0000007755,kitti360:0002_p0,saliency,1234,95
0002_query_0000007763,kitti360:0002_p0,saliency,1234,66
0002_query_0000007773,kitti360:0002_p0,saliency,1234,57
0002_query_0000007788,kitti360:0002_p0,saliency,1234,199
0002_query_0000007803,kitti360:0002_p0,saliency,1234,258
0002_query_0000007814,kitti360:0002_p0,saliency,1234,90
0002_query_0000007823,kitti360:0002_p0,saliency,1234,43
0002_query_0000010956,kitti360:0002_p1,saliency,1234,24
0002_query_0000010970,kitti360:0002_p1,saliency,1234,162
0002_query_0000010991,kitti360:0002_p1,saliency,1234,29
0002_query_0000011006,kitti360:0002_p1,saliency,1234,19
0002_query_0000011017,kitti360:0002_p1,saliency,1234,59
0002_query_0000009119,kitti360:0002_p2,saliency,1234,141
0002_query_0000009128,kitti360:0002_p2,saliency,1234,12
0002_query_0000009137,kitti360:0002_p2,saliency,1234,1
0002_query_0000009145,kitti360:0002_p2,saliency,1234,8
0002_query_0000009153,kitti360:0002_p2,saliency,1234,9
0002_query_0000009161,kitti360:0002_p2,saliency,1234,58
0002_query_0000009169,kitti360:0002_p2,saliency,1234,397
0002_query_0000009176,kitti360:0002_p2,saliency,1234,96
0002_query_0000009183,kitti360:0002_p2,saliency,1234,221
0002_query_0000009190,kitti360:0002_p2,saliency,1234,761
0002_query_0000009197,kitti360:0002_p2,saliency,1234,970
0002_query_0000012928,kitti360:0002_p3,saliency,1234,29
0002_query_0000012940,kitti360:0002_p3,saliency,1234,26
0002_query_0000012990,kitti360:0002_p3,saliency,1234,64
0002_query_0000013518,kitti360:0002_p3,saliency,1234,10
0002_query_0000013527,kitti360:0002_p3,saliency,1234,71
0002_query_0000013538,kitti360:0002_p3,saliency,1234,1
0002_query_0000013554,kitti360:0002_p3,saliency,1234,12
0002_query_0000013568,kitti360:0002_p3,saliency,1234,4
0002_query_0000013578,kitti360:0002_p3,saliency,1234,21
0002_query_0000013586,kitti360:0002_p3,saliency,1234,2
0002_query_0000013593,kitti360:0002_p3,saliency,1234,223
0002_query_0000013600,kitti360:0002_p3,saliency,1234,4
0002_query_0000013606,kitti360:0002_p3,saliency,1234,22
0002_query_0000013612,kitti360:0002_p3,saliency,1234,4
0002_query_0000013618,kitti360:0002_p3,saliency,1234,4
0002_query_0000013624,kitti360:0002_p3,saliency,1234,13
0002_query_0000013629,kitti360:0002_p3,saliency,1234,33
0002_query_0000013634,kitti360:0002_p3,saliency,1234,161
0002_query_0000013639,kitti360:0002_p3,saliency,1234,9
0002_query_0000013644,kitti360:0002_p3,saliency,1234,17
0002_query_0000013650,kitti360:0002_p3,saliency,1234,14
0002_query_0000013656,kitti360:0002_p3,saliency,1234,15
0002_query_0000013662,kitti360:0002_p3,saliency,1234,7
0002_query_0000013668,kitti360:0002_p3,saliency,1234,1
0002_query_0000013674,kitti360:0002_p3,saliency,1234,10
0002_query_0000015334,kitti360:0002_p4,saliency,1234,153
0002_query_0000015340,kitti360:0002_p4,saliency,1234,73
0002_query_0000015346,kitti360:0002_p4,saliency,1234,1
0002_query_0000015352,kitti360:0002_p4,saliency,1234,338
0002_query_0000015358,kitti360:0002_p4,saliency,1234,167
0002_query_0000015364,kitti360:0002_p4,saliency,1234,220
0002_query_0000015370,kitti360:0002_p4,saliency,1234,234
0002_query_0000014392,kitti360:0002_p5,saliency,1234,60
0002_query_0000014398,kitti360:0002_p5,saliency,1234,128
0002_query_0000014404,kitti360:0002_p5,saliency,1234,98
0002_query_0000014410,kitti360:0002_p5,saliency,1234,79
0002_query_0000014416,kitti360:0002_p5,saliency,1234,11
0002_query_0000014421,kitti360:0002_p5,saliency,1234,53
0002_query_0000014426,kitti360:0002_p5,saliency,1234,110
0002_query_0000014431,kitti360:0002_p5,saliency,1234,78
0002_query_0000014436,kitti360:0002_p5,saliency,1234,34
0002_query_0000014441,kitti360:0002_p5,saliency,1234,38
0002_query_0000014446,kitti360:0002_p5,saliency,1234,34
0002_query_0000014451,kitti360:0002_p5,saliency,1234,9
0002_query_0000014456,kitti360:0002_p5,saliency,1234,43
0002_query_0000014461,kitti360:0002_p5,saliency,1234,141
0002_query_0000014466,kitti360:0002_p5,saliency,1234,59
0002_query_0000014471,kitti360:0002_p5,saliency,1234,159
0002_query_0000014476,kitti360:0002_p5,saliency,1234,56
0002_query_0000014481,kitti360:0002_p5,saliency,1234,122
0002_query_0000014486,kitti360:0002_p5,saliency,1234,100
0002_query_0000018025,kitti360:0002_p6,saliency,1234,234
0002_query_0000018042,kitti360:0002_p6,saliency,1234,31
0002_query_0000018065,kitti360:0002_p6,saliency,1234,9
0002_query_0000018080,kitti360:0002_p6,saliency,1234,26
0002_query_0000018091,kitti360:0002_p6,saliency,1234,58
0002_query_0000017324,kitti360:0002_p7,saliency,1234,181
0002_query_0000017334,kitti360:0002_p7,saliency,1234,32
0002_query_0000017348,kitti360:0002_p7,saliency,1234,1
0002_query_0000017361,kitti360:0002_p7,saliency,1234,3
0002_query_0000017371,kitti360:0002_p7,saliency,1234,13
0002_query_0000017379,kitti360:0002_p7,saliency,1234,14
0002_query_0000017386,kitti360:0002_p7,saliency,1234,53
0002_query_0000017393,kitti360:0002_p7,saliency,1234,1
0002_query_0000017400,kitti360:0002_p7,saliency,1234,270
0002_query_0000017407,kitti360:0002_p7,saliency,1234,2
0002_query_0000017413,kitti360:0002_p7,saliency,1234,1
0002_query_0000017419,kitti360:0002_p7,saliency,1234,1
0002_query_0000017425,kitti360:0002_p7,saliency,1234,95
0002_query_0000017431,kitti360:0002_p7,saliency,1234,44
0002_query_0000017437,kitti360:0002_p7,saliency,1234,1
0002_query_0000017443,kitti360:0002_p7,saliency,1234,3
0002_query_0000017449,kitti360:0002_p7,saliency,1234,5
0002_query_0000017455,kitti360:0002_p7,saliency,1234,1
0002_query_0000017461,kitti360:0002_p7,saliency,1234,2
0002_query_0000017468,kitti360:0002_p7,saliency,1234,7
0002_query_0000017475,kitti360:0002_p7,saliency,1234,1
0002_query_0000017482,kitti360:0002_p7,saliency,1234,1
0002_query_0000017490,kitti360:0002_p7,saliency,1234,1
0000_query_0000002225,kitti360:0000_p0,edge,1234,5
0000_query_0000001786,kitti360:0000_p1,edge,1234,76
0000_query_0000001796,kitti360:0000_p1,edge,1234,2
0000_query_0000001805,kitti360:0000_p1,edge,1234,1
0000_query_0000001813,kitti360:0000_p1,edge,1234,1
0000_query_0000001821,kitti360:0000_p1,edge,1234,9
0000_query_0000001828,kitti360:0000_p1,edge,1234,1
0000_query_0000001835,kitti360:0000_p1,edge,1234,1
0000_query_0000001842,kitti360:0000_p1,edge,1234,1
0000_query_0000001849,kitti360:0000_p1,edge,1234,1
0000_query_0000001856,kitti360:0000_p1,edge,1234,1
0000_query_0000001863,kitti360:0000_p1,edge,1234,1
0000_query_0000001871,kitti360:0000_p1,edge,1234,1
0000_query_0000001880,kitti360:0000_p1,edge,1234,1
0000_query_0000001890,kitti360:0000_p1,edge,1234,476
0000_query_0000001900,kitti360:0000_p1,edge,1234,991
0000_query_0000001909,kitti360:0000_p1,edge,1234,999
0000_query_0000006327,kitti360:0000_p2,edge,1234,685
0000_query_0000006343,kitti360:0000_p2,edge,1234,179
0000_query_0000006361,kitti360:0000_p2,edge,1234,233
0000_query_0000006374,kitti360:0000_p2,edge,1234,223
0000_query_0000006384,kitti360:0000_p2,edge,1234,478
0000_query_0000006392,kitti360:0000_p2,edge,1234,464
0000_query_0000007742,kitti360:0000_p2,edge,1234,699
0000_query_0000007751,kitti360:0000_p2,edge,1234,811
0000_query_0000007761,kitti360:0000_p2,edge,1234,66
0000_query_0000007771,kitti360:0000_p2,edge,1234,330
0000_query_0000007781,kitti360:0000_p2,edge,1234,4
0000_query_0000007789,kitti360:0000_p2,edge,1234,5
0000_query_0000007796,kitti360:0000_p2,edge,1234,154
0000_query_0000007803,kitti360:0000_p2,edge,1234,52
0000_query_0000007809,kitti360:0000_p2,edge,1234,106
0000_query_0000007815,kitti360:0000_p2,edge,1234,606
0000_query_0000007821,kitti360:0000_p2,edge,1234,312
0000_query_0000007827,kitti360:0000_p2,edge,1234,23
0000_query_0000007833,kitti360:0000_p2,edge,1234,221
0000_query_0000007839,kitti360:0000_p2,edge,1234,275
0000_query_0000007845,kitti360:0000_p2,edge,1234,241
0000_query_0000007852,kitti360:0000_p2,edge,1234,281
0000_query_0000007860,kitti360:0000_p2,edge,1234,296
0000_query_0000007868,kitti360:0000_p2,edge,1234,1
0000_query_0000007876,kitti360:0000_p2,edge,1234,3
0000_query_0000005898,kitti360:0000_p3,edge,1234,49
0000_query_0000005910,kitti360:0000_p3,edge,1234,176
0000_query_0000005922,kitti360:0000_p3,edge,1234,3
0000_query_0000005935,kitti360:0000_p3,edge,1234,1
0000_query_0000005951,kitti360:0000_p3,edge,1234,2
0000_query_0000005962,kitti360:0000_p3,edge,1234,8
0000_query_0000005971,kitti360:0000_p3,edge,1234,62
0000_query_0000005979,kitti360:0000_p3,edge,1234,7
0000_query_0000005987,kitti360:0000_p3,edge,1234,47
0000_query_0000005995,kitti360:0000_p3,edge,1234,2
0000_query_0000006003,kitti360:0000_p3,edge,1234,26
0000_query_0000006011,kitti360:0000_p3,edge,1234,5
0000_query_0000006019,kitti360:0000_p3,edge,1234,51
0000_query_0000006028,kitti360:0000_p3,edge,1234,6
0000_query_0000006038,kitti360:0000_p3,edge,1234,2
0000_query_0000006049,kitti360:0000_p3,edge,1234,32
0000_query_0000010906,kitti360:0000_p4,edge,1234,123
0000_query_0000010916,kitti360:0000_p4,edge,1234,1
0000_query_0000010931,kitti360:0000_p4,edge,1234,15
0000_query_0000010944,kitti360:0000_p4,edge,1234,178
0000_query_0000010954,kitti360:0000_p4,edge,1234,27
0000_query_0000010266,kitti360:0000_p5,edge,1234,105
0000_query_0000010277,kitti360:0000_p5,edge,1234,17
0000_query_0000010287,kitti360:0000_p5,edge,1234,8
0000_query_0000010298,kitti360:0000_p5,edge,1234,35
0000_query_0000010307,kitti360:0000_p5,edge,1234,77
0000_query_0000009717,kitti360:0000_p6,edge,1234,52
0000_query_0000009724,kitti360:0000_p6,edge,1234,189
0000_query_0000009731,kitti360:0000_p6,edge,1234,53
0000_query_0000009738,kitti360:0000_p6,edge,1234,14
0000_query_0000009745,kitti360:0000_p6,edge,1234,319
0000_query_0000009752,kitti360:0000_p6,edge,1234,99
0000_query_0000009759,kitti360:0000_p6,edge,1234,25
0000_query_0000009766,kitti360:0000_p6,edge,1234,133
0000_query_0000009773,kitti360:0000_p6,edge,1234,85
0000_query_0000009780,kitti360:0000_p6,edge,1234,1
0000_query_0000009787,kitti360:0000_p6,edge,1234,1
0000_query_0000009794,kitti360:0000_p6,edge,1234,2
0000_query_0000009801,kitti360:0000_p6,edge,1234,6
0000_query_0000009808,kitti360:0000_p6,edge,1234,13
0000_query_0000009817,kitti360:0000_p6,edge,1234,286
0000_query_0000009830,kitti360:0000_p6,edge,1234,66
0000_query_0000009843,kitti360:0000_p6,edge,1234,1
0000_query_0000009853,kitti360:0000_p6,edge,1234,1
0000_query_0000009861,kitti360:0000_p6,edge,1234,2
0000_query_0000009868,kitti360:0000_p6,edge,1234,5
0000_query_0000009874,kitti360:0000_p6,edge,1234,2
0000_query_0000009880,kitti360:0000_p6,edge,1234,2
0000_query_0000009886,kitti360:0000_p6,edge,1234,1
0000_query_0000009892,kitti360:0000_p6,edge,1234,3
0000_query_0000009898,kitti360:0000_p6,edge,1234,1
0000_query_0000010434,kitti360:0000_p7,edge,1234,207
0000_query_0000010445,kitti360:0000_p7,edge,1234,12
0000_query_0000010459,kitti360:0000_p7,edge,1234,10
0000_query_0000010471,kitti360:0000_p7,edge,1234,10
0000_query_0000010480,kitti360:0000_p7,edge,1234,8
0000_query_0000010488,kitti360:0000_p7,edge,1234,2
0000_query_0000010495,kitti360:0000_p7,edge,1234,6
0000_query_0000010502,kitti360:0000_p7,edge,1234,8
0000_query_0000010509,kitti360:0000_p7,edge,1234,11
0000_query_0000010516,kitti360:0000_p7,edge,1234,2
0000_query_0000010523,kitti360:0000_p7,edge,1234,1
0000_query_0000010530,kitti360:0000_p7,edge,1234,13
0000_query_0000010537,kitti360:0000_p7,edge,1234,6
0000_query_0000010545,kitti360:0000_p7,edge,1234,1
0000_query_0000010553,kitti360:0000_p7,edge,1234,3
0000_query_0000010560,kitti360:0000_p7,edge,1234,16
0000_query_0000010567,kitti360:0000_p7,edge,1234,1
0000_query_0000010574,kitti360:0000_p7,edge,1234,13
0000_query_0000010581,kitti360:0000_p7,edge,1234,1
0000_query_0000010588,kitti360:0000_p7,edge,1234,2
0000_query_0000010594,kitti360:0000_p7,edge,1234,15
0000_query_0000010600,kitti360:0000_p7,edge,1234,2
0000_query_0000010606,kitti360:0000_p7,edge,1234,15
0000_query_0000010612,kitti360:0000_p7,edge,1234,6
0000_query_0000010618,kitti360:0000_p7,edge,1234,19
0002_query_0000007711,kitti360:0002_p0,edge,1234,66
0002_query_0000007717,kitti360:0002_p0,edge,1234,271
0002_query_0000007723,kitti360:0002_p0,edge,1234,23
0002_query_0000007729,kitti360:0002_p0,edge,1234,9
0002_query_0000007735,kitti360:0002_p0,edge,1234,2
0002_query_0000007741,kitti360:0002_p0,edge,1234,1
0002_query_0000007748,kitti360:0002_p0,edge,1234,215
0002_query_0000007755,kitti360:0002_p0,edge,1234,105
0002_query_0000007763,kitti360:0002_p0,edge,1234,32
